payment_ts,account_id,method,amount_usd,status
2025-08-31,A100213,CARD,136.72,PAID
2025-09-15,A100213,INVOICE,169.55,PAID
2025-09-30,A100213,CARD,193.36,PAID
2025-05-03,A100214,INVOICE,175.5,PAID
2025-05-18,A100214,CARD,245.74,PAID
2025-06-02,A100214,CARD,162.91,PAID
2025-06-17,A100214,CARD,58.5,PAID
2025-07-02,A100214,CARD,101.48,PAID
2025-07-17,A100214,INVOICE,140.41,PAID
2025-08-01,A100214,CARD,59.6,PAID
2025-08-16,A100214,CARD,146.3,PAID
2025-08-31,A100214,CARD,108.83,PAID
2025-09-15,A100214,CARD,97.97,PAID
2025-09-30,A100214,CARD,224.45,PAID
2025-05-03,A100215,CARD,168.04,PAID
2025-05-18,A100215,CARD,139.81,PAID
2025-06-02,A100215,WIRE,154.68,PAID
2025-06-17,A100215,CARD,57.86,PAID
2025-07-02,A100215,CARD,219.75,PAID
2025-07-17,A100215,CARD,149.64,PAID
2025-08-01,A100215,CARD,89.72,PAID
2025-08-16,A100215,CARD,134.54,PAID
2025-08-31,A100215,CARD,198.54,PAID
2025-09-15,A100215,INVOICE,170.45,PAID
2025-09-30,A100215,INVOICE,144.42,PAID
2025-05-03,A100216,CARD,176.53,PAID
2025-05-18,A100216,INVOICE,96.18,CHARGEBACK
2025-06-02,A100216,CARD,151.91,DECLINED
2025-06-17,A100216,CARD,131.32,PAID
2025-07-02,A100216,CARD,200.56,PAID
2025-07-17,A100216,INVOICE,103.62,PAID
2025-08-01,A100216,INVOICE,165.56,CHARGEBACK
2025-08-16,A100216,CARD,22.05,PAID
2025-08-31,A100216,INVOICE,110.04,PAID
2025-09-15,A100216,WIRE,181.48,CHARGEBACK
2025-09-30,A100216,CARD,10.0,PAID
2025-05-03,A100217,CARD,151.5,PAID
2025-05-18,A100217,CARD,80.4,PAID
2025-06-02,A100217,CARD,107.63,PAID
2025-06-17,A100217,CARD,142.92,PAID
2025-07-02,A100217,INVOICE,111.3,PAID
2025-07-17,A100217,CARD,51.31,PAID
2025-08-01,A100217,WIRE,86.86,PAID
2025-08-16,A100217,CARD,146.08,PAID
2025-08-31,A100217,WIRE,67.45,PAID
2025-09-15,A100217,CARD,142.91,PAID
2025-09-30,A100217,CARD,137.5,PAID
2025-05-03,A100218,CARD,110.91,PAID
2025-05-18,A100218,INVOICE,160.98,PAID
2025-06-02,A100218,WIRE,178.01,PAID
2025-06-17,A100218,CARD,104.14,PAID
2025-07-02,A100218,CARD,92.83,PAID
2025-07-17,A100218,CARD,98.48,PAID
2025-08-01,A100218,WIRE,232.27,PAID
2025-08-16,A100218,CARD,125.06,PAID
2025-08-31,A100218,CARD,149.74,PAID
2025-09-15,A100218,INVOICE,229.19,PAID
2025-09-30,A100218,CARD,73.46,PAID
2025-05-03,A100219,CARD,55.54,PAID
2025-05-18,A100219,CARD,53.9,PAID
2025-06-02,A100219,CARD,116.16,PAID
2025-06-17,A100219,INVOICE,114.02,PAID
2025-07-02,A100219,CARD,100.82,PAID
2025-07-17,A100219,WIRE,193.84,PAID
2025-08-01,A100219,CARD,192.41,PAID
2025-08-16,A100219,INVOICE,171.44,PAID
2025-08-31,A100219,CARD,103.66,PAID
2025-09-15,A100219,CARD,139.63,PAID
2025-09-30,A100219,CARD,162.33,PAID
2025-05-03,A100220,CARD,230.81,PAID
2025-05-18,A100220,CARD,118.67,PAID
2025-06-02,A100220,INVOICE,128.43,PAID
2025-06-17,A100220,INVOICE,85.7,PAID
2025-07-02,A100220,CARD,197.35,PAID
2025-07-17,A100220,CARD,197.81,PAID
2025-08-01,A100220,CARD,126.55,PAID
2025-08-16,A100220,CARD,52.81,PAID
2025-08-31,A100220,CARD,95.16,PAID
2025-09-15,A100220,INVOICE,220.4,PAID
2025-09-30,A100220,CARD,67.32,PAID
2025-05-03,A100221,CARD,140.74,PAID
2025-05-18,A100221,CARD,155.06,PAID
2025-06-02,A100221,INVOICE,50.54,PAID
2025-06-17,A100221,CARD,66.21,PAID
2025-07-02,A100221,CARD,131.76,PAID
2025-07-17,A100221,CARD,142.22,PAID
2025-08-01,A100221,INVOICE,94.09,PAID
2025-08-16,A100221,CARD,126.88,PAID
2025-08-31,A100221,INVOICE,181.14,PAID
2025-09-15,A100221,WIRE,230.56,PAID
2025-09-30,A100221,CARD,10.0,PAID
2025-05-03,A100222,CARD,193.65,PAID
2025-05-18,A100222,WIRE,66.46,PAID
2025-06-02,A100222,CARD,129.21,PAID
2025-06-17,A100222,CARD,168.18,PAID
2025-07-02,A100222,CARD,17.18,PAID
2025-07-17,A100222,CARD,80.9,PAID
2025-08-01,A100222,WIRE,231.92,PAID
2025-08-16,A100222,CARD,153.47,PAID
2025-08-31,A100222,WIRE,102.88,PAID
2025-09-15,A100222,CARD,106.77,PAID
2025-09-30,A100222,CARD,55.33,PAID
2025-05-03,A100223,CARD,62.65,PAID
2025-05-18,A100223,CARD,71.55,PAID
2025-06-02,A100223,CARD,173.85,PAID
2025-06-17,A100223,CARD,113.37,PAID
2025-07-02,A100223,CARD,40.63,PAID
2025-07-17,A100223,CARD,159.3,PAID
2025-08-01,A100223,CARD,176.1,PAID
2025-08-16,A100223,CARD,11.62,PAID
2025-08-31,A100223,CARD,187.7,PAID
2025-09-15,A100223,WIRE,50.63,PAID
2025-09-30,A100223,CARD,174.64,PAID
2025-05-03,A100224,CARD,156.15,PAID
2025-05-18,A100224,CARD,93.67,PAID
2025-06-02,A100224,INVOICE,10.0,PAID
2025-06-17,A100224,CARD,148.82,PAID
2025-07-02,A100224,INVOICE,117.36,PAID
2025-07-17,A100224,INVOICE,170.57,PAID
2025-08-01,A100224,CARD,125.81,PAID
2025-08-16,A100224,CARD,115.08,PAID
2025-08-31,A100224,CARD,140.93,PAID
2025-09-15,A100224,WIRE,120.89,PAID
2025-09-30,A100224,CARD,192.9,PAID
2025-05-03,A100225,CARD,105.86,PAID
2025-05-18,A100225,INVOICE,175.58,PAID
2025-06-02,A100225,INVOICE,150.71,PAID
2025-06-17,A100225,INVOICE,132.57,PAID
2025-07-02,A100225,INVOICE,21.18,PAID
2025-07-17,A100225,CARD,112.42,PAID
2025-08-01,A100225,CARD,46.47,PAID
2025-08-16,A100225,INVOICE,87.72,PAID
2025-08-31,A100225,CARD,83.79,PAID
2025-09-15,A100225,CARD,177.37,PAID
2025-09-30,A100225,CARD,122.04,PAID
2025-05-03,A100226,CARD,184.09,PAID
2025-05-18,A100226,CARD,42.97,PAID
2025-06-02,A100226,INVOICE,108.08,PAID
2025-06-17,A100226,CARD,244.49,PAID
2025-07-02,A100226,CARD,136.05,PAID
2025-07-17,A100226,CARD,78.15,PAID
2025-08-01,A100226,CARD,60.04,PAID
2025-08-16,A100226,CARD,161.17,PAID
2025-08-31,A100226,CARD,112.89,PAID
2025-09-15,A100226,CARD,176.94,PAID
2025-09-30,A100226,CARD,29.94,PAID
2025-05-03,A100227,CARD,10.0,PAID
2025-05-18,A100227,CARD,99.97,PAID
2025-06-02,A100227,INVOICE,113.5,PAID
2025-06-17,A100227,CARD,39.44,PAID
2025-07-02,A100227,INVOICE,184.17,PAID
2025-07-17,A100227,CARD,146.96,PAID
2025-08-01,A100227,CARD,179.22,PAID
2025-08-16,A100227,CARD,179.82,PAID
2025-08-31,A100227,CARD,47.0,PAID
2025-09-15,A100227,INVOICE,135.91,PAID
2025-09-30,A100227,CARD,155.49,PAID
2025-05-03,A100228,WIRE,176.59,PAID
2025-05-18,A100228,CARD,209.42,PAID
2025-06-02,A100228,CARD,199.1,PAID
2025-06-17,A100228,CARD,48.91,PAID
2025-07-02,A100228,INVOICE,122.61,PAID
2025-07-17,A100228,CARD,106.24,PAID
2025-08-01,A100228,INVOICE,74.29,PAID
2025-08-16,A100228,CARD,96.06,PAID
2025-08-31,A100228,INVOICE,205.88,PAID
2025-09-15,A100228,INVOICE,135.75,PAID
2025-09-30,A100228,CARD,10.0,PAID
2025-05-03,A100229,CARD,22.92,PAID
2025-05-18,A100229,INVOICE,102.93,PAID
2025-06-02,A100229,CARD,235.27,PAID
2025-06-17,A100229,CARD,45.11,PAID
2025-07-02,A100229,INVOICE,174.7,PAID
2025-07-17,A100229,INVOICE,126.96,PAID
2025-08-01,A100229,CARD,159.3,PAID
2025-08-16,A100229,CARD,163.03,PAID
2025-08-31,A100229,INVOICE,230.85,PAID
2025-09-15,A100229,INVOICE,169.48,PAID
2025-09-30,A100229,INVOICE,107.29,PAID
2025-05-03,A100230,INVOICE,87.27,PAID
2025-05-18,A100230,WIRE,211.83,PAID
2025-06-02,A100230,INVOICE,97.12,PAID
2025-06-17,A100230,CARD,138.4,PAID
2025-07-02,A100230,CARD,37.35,PAID
2025-07-17,A100230,CARD,43.26,PAID
2025-08-01,A100230,WIRE,123.3,PAID
2025-08-16,A100230,INVOICE,43.32,PAID
2025-08-31,A100230,INVOICE,135.11,PAID
2025-09-15,A100230,CARD,42.26,PAID
2025-09-30,A100230,CARD,171.47,PAID
2025-05-03,A100231,CARD,99.11,PAID
2025-05-18,A100231,INVOICE,161.42,PAID
2025-06-02,A100231,INVOICE,159.22,PAID
2025-06-17,A100231,CARD,153.79,PAID
2025-07-02,A100231,WIRE,141.42,PAID
2025-07-17,A100231,WIRE,139.54,PAID
2025-08-01,A100231,CARD,103.42,PAID
2025-08-16,A100231,CARD,115.85,PAID
2025-08-31,A100231,INVOICE,211.92,PAID
2025-09-15,A100231,INVOICE,176.31,PAID
2025-09-30,A100231,CARD,116.23,PAID
2025-05-03,A100232,CARD,69.38,PAID
2025-05-18,A100232,INVOICE,66.42,PAID
2025-06-02,A100232,INVOICE,132.71,CHARGEBACK
2025-06-17,A100232,CARD,173.49,PAID
2025-07-02,A100232,CARD,234.5,PAID
2025-07-17,A100232,CARD,122.35,CHARGEBACK
2025-08-01,A100232,CARD,188.06,CHARGEBACK
2025-08-16,A100232,INVOICE,88.36,PAID
2025-08-31,A100232,INVOICE,181.6,PAID
2025-09-15,A100232,INVOICE,113.07,DECLINED
2025-09-30,A100232,CARD,139.19,PAID
2025-05-03,A100233,CARD,145.07,PAID
2025-05-18,A100233,CARD,80.13,PAID
2025-06-02,A100233,CARD,182.85,PAID
2025-06-17,A100233,CARD,39.89,PAID
2025-07-02,A100233,INVOICE,159.57,PAID
2025-07-17,A100233,INVOICE,81.37,PAID
2025-08-01,A100233,CARD,181.27,PAID
2025-08-16,A100233,CARD,117.59,PAID
2025-08-31,A100233,WIRE,134.11,PAID
2025-09-15,A100233,CARD,98.89,PAID
2025-09-30,A100233,CARD,65.42,PAID
2025-05-03,A100234,CARD,129.82,PAID
2025-05-18,A100234,WIRE,129.79,PAID
2025-06-02,A100234,CARD,148.01,PAID
2025-06-17,A100234,CARD,173.24,PAID
2025-07-02,A100234,INVOICE,78.86,PAID
2025-07-17,A100234,CARD,60.66,PAID
2025-08-01,A100234,CARD,124.1,PAID
2025-08-16,A100234,INVOICE,66.82,PAID
2025-08-31,A100234,INVOICE,163.97,PAID
2025-09-15,A100234,CARD,107.62,PAID
2025-09-30,A100234,INVOICE,202.5,PAID
2025-05-03,A100235,CARD,81.97,PAID
2025-05-18,A100235,INVOICE,130.69,PAID
2025-06-02,A100235,CARD,94.26,PAID
2025-06-17,A100235,INVOICE,50.26,PAID
2025-07-02,A100235,WIRE,95.35,PAID
2025-07-17,A100235,INVOICE,78.42,PAID
2025-08-01,A100235,CARD,65.02,PAID
2025-08-16,A100235,CARD,27.12,PAID
2025-08-31,A100235,CARD,171.95,PAID
2025-09-15,A100235,CARD,98.19,PAID
2025-09-30,A100235,CARD,325.78,PAID
2025-05-03,A100236,INVOICE,145.2,PAID
2025-05-18,A100236,INVOICE,65.83,PAID
2025-06-02,A100236,WIRE,116.26,PAID
2025-06-17,A100236,CARD,101.25,PAID
2025-07-02,A100236,INVOICE,96.47,PAID
2025-07-17,A100236,INVOICE,137.97,PAID
2025-08-01,A100236,CARD,110.41,PAID
2025-08-16,A100236,CARD,141.54,PAID
2025-08-31,A100236,WIRE,94.09,PAID
2025-09-15,A100236,CARD,50.38,PAID
2025-09-30,A100236,INVOICE,125.07,PAID
2025-05-03,A100237,CARD,88.97,PAID
2025-05-18,A100237,INVOICE,184.97,PAID
2025-06-02,A100237,CARD,120.59,PAID
2025-06-17,A100237,INVOICE,45.1,PAID
2025-07-02,A100237,WIRE,56.16,PAID
2025-07-17,A100237,WIRE,158.63,PAID
2025-08-01,A100237,CARD,23.78,PAID
2025-08-16,A100237,WIRE,43.51,PAID
2025-08-31,A100237,CARD,192.42,PAID
2025-09-15,A100237,CARD,21.96,PAID
2025-09-30,A100237,WIRE,100.5,PAID
2025-05-03,A100238,INVOICE,225.24,PAID
2025-05-18,A100238,CARD,155.73,PAID
2025-06-02,A100238,INVOICE,145.38,PAID
2025-06-17,A100238,INVOICE,53.86,PAID
2025-07-02,A100238,CARD,214.44,PAID
2025-07-17,A100238,INVOICE,147.02,PAID
2025-08-01,A100238,CARD,223.62,PAID
2025-08-16,A100238,CARD,67.15,PAID
2025-08-31,A100238,INVOICE,88.5,PAID
2025-09-15,A100238,CARD,50.09,PAID
2025-09-30,A100238,CARD,82.2,PAID
2025-05-03,A100239,CARD,85.02,PAID
2025-05-18,A100239,CARD,168.87,PAID
2025-06-02,A100239,CARD,107.0,PAID
2025-06-17,A100239,CARD,149.37,PAID
2025-07-02,A100239,INVOICE,138.24,PAID
2025-07-17,A100239,INVOICE,39.64,PAID
2025-08-01,A100239,CARD,141.63,PAID
2025-08-16,A100239,CARD,146.24,PAID
2025-08-31,A100239,CARD,140.36,PAID
2025-09-15,A100239,CARD,105.92,PAID
2025-09-30,A100239,CARD,221.95,PAID
2025-05-03,A100240,CARD,181.25,PAID
2025-05-18,A100240,CARD,63.35,PAID
2025-06-02,A100240,INVOICE,227.45,PAID
2025-06-17,A100240,CARD,120.53,PAID
2025-07-02,A100240,CARD,104.35,PAID
2025-07-17,A100240,WIRE,58.0,PAID
2025-08-01,A100240,CARD,116.36,PAID
2025-08-16,A100240,CARD,157.85,PAID
2025-08-31,A100240,INVOICE,101.27,PAID
2025-09-15,A100240,CARD,154.91,PAID
2025-09-30,A100240,CARD,211.5,PAID
2025-05-03,A100241,INVOICE,205.11,PAID
2025-05-18,A100241,WIRE,220.55,PAID
2025-06-02,A100241,INVOICE,111.18,PAID
2025-06-17,A100241,INVOICE,144.72,PAID
2025-07-02,A100241,CARD,120.89,PAID
2025-07-17,A100241,CARD,167.45,PAID
2025-08-01,A100241,INVOICE,154.15,PAID
2025-08-16,A100241,CARD,110.83,PAID
2025-08-31,A100241,CARD,135.53,PAID
2025-09-15,A100241,CARD,145.29,PAID
2025-09-30,A100241,CARD,206.04,PAID
2025-05-03,A100242,INVOICE,119.79,PAID
2025-05-18,A100242,CARD,161.04,PAID
2025-06-02,A100242,CARD,106.56,PAID
2025-06-17,A100242,CARD,133.8,PAID
2025-07-02,A100242,CARD,113.0,PAID
2025-07-17,A100242,CARD,68.75,PAID
2025-08-01,A100242,INVOICE,39.71,PAID
2025-08-16,A100242,CARD,100.66,PAID
2025-08-31,A100242,CARD,111.77,PAID
2025-09-15,A100242,CARD,143.47,PAID
2025-09-30,A100242,CARD,171.79,PAID
2025-05-03,A100243,CARD,77.78,PAID
2025-05-18,A100243,CARD,99.43,PAID
2025-06-02,A100243,CARD,158.3,PAID
2025-06-17,A100243,CARD,123.95,PAID
2025-07-02,A100243,CARD,67.84,PAID
2025-07-17,A100243,CARD,130.44,PAID
2025-08-01,A100243,INVOICE,71.58,PAID
2025-08-16,A100243,CARD,155.28,PAID
2025-08-31,A100243,CARD,223.17,PAID
2025-09-15,A100243,CARD,159.77,PAID
2025-09-30,A100243,INVOICE,193.24,PAID
2025-05-03,A100244,INVOICE,47.73,PAID
2025-05-18,A100244,INVOICE,136.24,PAID
2025-06-02,A100244,CARD,158.85,PAID
2025-06-17,A100244,CARD,43.53,PAID
2025-07-02,A100244,CARD,134.74,PAID
2025-07-17,A100244,CARD,136.61,PAID
2025-08-01,A100244,CARD,40.67,PAID
2025-08-16,A100244,INVOICE,123.04,PAID
2025-08-31,A100244,CARD,144.19,PAID
2025-09-15,A100244,WIRE,159.46,PAID
2025-09-30,A100244,INVOICE,53.38,PAID
2025-05-03,A100245,CARD,16.36,PAID
2025-05-18,A100245,CARD,135.32,PAID
2025-06-02,A100245,WIRE,103.0,PAID
2025-06-17,A100245,INVOICE,193.84,PAID
2025-07-02,A100245,CARD,247.59,PAID
2025-07-17,A100245,CARD,163.65,PAID
2025-08-01,A100245,CARD,214.64,PAID
2025-08-16,A100245,CARD,88.37,PAID
2025-08-31,A100245,CARD,161.79,PAID
2025-09-15,A100245,CARD,82.19,PAID
2025-09-30,A100245,CARD,168.39,PAID
2025-05-03,A100246,INVOICE,148.01,PAID
2025-05-18,A100246,CARD,171.65,PAID
2025-06-02,A100246,INVOICE,66.72,PAID
2025-06-17,A100246,INVOICE,160.22,PAID
2025-07-02,A100246,INVOICE,10.0,PAID
2025-07-17,A100246,INVOICE,188.94,PAID
2025-08-01,A100246,INVOICE,145.07,PAID
2025-08-16,A100246,INVOICE,134.68,PAID
2025-08-31,A100246,INVOICE,92.93,PAID
2025-09-15,A100246,CARD,284.34,PAID
2025-09-30,A100246,CARD,133.48,PAID
2025-05-03,A100247,CARD,127.18,PAID
2025-05-18,A100247,CARD,121.14,PAID
2025-06-02,A100247,INVOICE,99.6,PAID
2025-06-17,A100247,CARD,163.31,PAID
2025-07-02,A100247,CARD,174.37,PAID
2025-07-17,A100247,INVOICE,165.23,PAID
2025-08-01,A100247,INVOICE,241.19,PAID
2025-08-16,A100247,CARD,60.85,PAID
2025-08-31,A100247,CARD,125.48,PAID
2025-09-15,A100247,CARD,27.22,PAID
2025-09-30,A100247,CARD,118.75,PAID
2025-05-03,A100248,WIRE,168.19,PAID
2025-05-18,A100248,CARD,66.62,PAID
2025-06-02,A100248,CARD,45.94,PAID
2025-06-17,A100248,CARD,40.19,PAID
2025-07-02,A100248,CARD,40.36,PAID
2025-07-17,A100248,CARD,176.77,PAID
2025-08-01,A100248,CARD,56.49,PAID
2025-08-16,A100248,CARD,170.71,PAID
2025-08-31,A100248,CARD,107.41,PAID
2025-09-15,A100248,INVOICE,74.25,PAID
2025-09-30,A100248,INVOICE,136.39,PAID
2025-05-03,A100249,INVOICE,117.18,PAID
2025-05-18,A100249,CARD,90.57,CHARGEBACK
2025-06-02,A100249,CARD,21.51,PAID
2025-06-17,A100249,CARD,10.0,PAID
2025-07-02,A100249,CARD,118.81,PAID
2025-07-17,A100249,CARD,180.63,CHARGEBACK
2025-08-01,A100249,INVOICE,161.4,PAID
2025-08-16,A100249,INVOICE,191.44,PAID
2025-08-31,A100249,CARD,64.77,PAID
2025-09-15,A100249,CARD,202.8,PAID
2025-09-30,A100249,CARD,219.94,PAID
2025-05-03,A100250,INVOICE,52.11,PAID
2025-05-18,A100250,INVOICE,109.42,PAID
2025-06-02,A100250,INVOICE,31.94,PAID
2025-06-17,A100250,CARD,108.86,PAID
2025-07-02,A100250,INVOICE,76.22,PAID
2025-07-17,A100250,CARD,129.69,PAID
2025-08-01,A100250,CARD,161.67,PAID
2025-08-16,A100250,CARD,112.65,PAID
2025-08-31,A100250,INVOICE,251.38,PAID
2025-09-15,A100250,INVOICE,155.27,PAID
2025-09-30,A100250,CARD,154.62,PAID
2025-05-03,A100251,INVOICE,159.91,PAID
2025-05-18,A100251,CARD,42.15,PAID
2025-06-02,A100251,INVOICE,161.84,PAID
2025-06-17,A100251,CARD,78.88,PAID
2025-07-02,A100251,CARD,150.77,PAID
2025-07-17,A100251,CARD,122.72,PAID
2025-08-01,A100251,CARD,112.41,PAID
2025-08-16,A100251,CARD,78.49,PAID
2025-08-31,A100251,CARD,101.04,PAID
2025-09-15,A100251,CARD,115.77,PAID
2025-09-30,A100251,CARD,85.33,PAID
2025-05-03,A100252,CARD,18.82,PAID
2025-05-18,A100252,INVOICE,163.44,PAID
2025-06-02,A100252,INVOICE,10.0,PAID
2025-06-17,A100252,WIRE,84.04,PAID
2025-07-02,A100252,CARD,101.4,PAID
2025-07-17,A100252,INVOICE,112.35,PAID
2025-08-01,A100252,INVOICE,221.96,PAID
2025-08-16,A100252,WIRE,167.6,PAID
2025-08-31,A100252,CARD,10.0,PAID
2025-09-15,A100252,WIRE,10.0,PAID
2025-09-30,A100252,INVOICE,182.13,PAID
2025-05-03,A100253,CARD,26.05,PAID
2025-05-18,A100253,CARD,139.33,PAID
2025-06-02,A100253,CARD,147.61,PAID
2025-06-17,A100253,INVOICE,57.65,PAID
2025-07-02,A100253,WIRE,77.63,PAID
2025-07-17,A100253,CARD,90.29,PAID
2025-08-01,A100253,WIRE,83.01,PAID
2025-08-16,A100253,INVOICE,44.94,PAID
2025-08-31,A100253,WIRE,152.87,PAID
2025-09-15,A100253,CARD,48.83,PAID
2025-09-30,A100253,CARD,99.0,PAID
2025-05-03,A100254,INVOICE,89.49,PAID
2025-05-18,A100254,CARD,92.33,PAID
2025-06-02,A100254,CARD,105.91,PAID
2025-06-17,A100254,INVOICE,117.48,PAID
2025-07-02,A100254,CARD,10.0,PAID
2025-07-17,A100254,INVOICE,54.96,PAID
2025-08-01,A100254,CARD,184.77,PAID
2025-08-16,A100254,CARD,158.23,PAID
2025-08-31,A100254,INVOICE,10.0,PAID
2025-09-15,A100254,CARD,67.34,PAID
2025-09-30,A100254,INVOICE,109.1,PAID
2025-05-03,A100255,CARD,54.09,PAID
2025-05-18,A100255,WIRE,110.69,PAID
2025-06-02,A100255,WIRE,61.02,PAID
2025-06-17,A100255,CARD,177.95,PAID
2025-07-02,A100255,CARD,163.64,PAID
2025-07-17,A100255,CARD,206.52,PAID
2025-08-01,A100255,CARD,156.19,PAID
2025-08-16,A100255,INVOICE,145.01,PAID
2025-08-31,A100255,INVOICE,56.76,PAID
2025-09-15,A100255,INVOICE,76.52,PAID
2025-09-30,A100255,CARD,149.64,PAID
2025-05-03,A100256,CARD,89.76,PAID
2025-05-18,A100256,CARD,160.77,PAID
2025-06-02,A100256,CARD,36.58,PAID
2025-06-17,A100256,INVOICE,123.13,PAID
2025-07-02,A100256,CARD,112.99,PAID
2025-07-17,A100256,CARD,71.28,PAID
2025-08-01,A100256,CARD,118.36,PAID
2025-08-16,A100256,CARD,54.44,PAID
2025-08-31,A100256,CARD,111.19,PAID
2025-09-15,A100256,WIRE,32.18,PAID
2025-09-30,A100256,CARD,78.02,PAID
2025-05-03,A100257,INVOICE,186.29,PAID
2025-05-18,A100257,INVOICE,184.55,PAID
2025-06-02,A100257,CARD,107.0,PAID
2025-06-17,A100257,INVOICE,130.25,PAID
2025-07-02,A100257,CARD,200.6,PAID
2025-07-17,A100257,CARD,103.34,PAID
2025-08-01,A100257,INVOICE,40.46,PAID
2025-08-16,A100257,WIRE,138.72,PAID
2025-08-31,A100257,CARD,92.98,PAID
2025-09-15,A100257,INVOICE,196.71,PAID
2025-09-30,A100257,CARD,69.03,PAID
2025-05-03,A100258,CARD,81.55,PAID
2025-05-18,A100258,CARD,125.88,PAID
2025-06-02,A100258,INVOICE,186.55,PAID
2025-06-17,A100258,CARD,159.97,PAID
2025-07-02,A100258,INVOICE,126.97,PAID
2025-07-17,A100258,INVOICE,155.96,PAID
2025-08-01,A100258,CARD,225.41,PAID
2025-08-16,A100258,CARD,112.71,PAID
2025-08-31,A100258,INVOICE,47.71,PAID
2025-09-15,A100258,CARD,125.44,PAID
2025-09-30,A100258,CARD,197.0,PAID
2025-05-03,A100259,CARD,68.1,PAID
2025-05-18,A100259,CARD,55.47,PAID
2025-06-02,A100259,CARD,172.66,PAID
2025-06-17,A100259,INVOICE,55.86,PAID
2025-07-02,A100259,WIRE,141.32,PAID
2025-07-17,A100259,INVOICE,109.71,PAID
2025-08-01,A100259,CARD,155.24,PAID
2025-08-16,A100259,CARD,175.01,PAID
2025-08-31,A100259,CARD,68.71,PAID
2025-09-15,A100259,CARD,57.21,PAID
2025-09-30,A100259,INVOICE,180.48,PAID
2025-05-03,A100260,CARD,142.77,PAID
2025-05-18,A100260,INVOICE,88.67,PAID
2025-06-02,A100260,CARD,10.0,PAID
2025-06-17,A100260,INVOICE,38.74,PAID
2025-07-02,A100260,CARD,137.88,PAID
2025-07-17,A100260,CARD,106.21,PAID
2025-08-01,A100260,INVOICE,180.44,PAID
2025-08-16,A100260,CARD,177.77,PAID
2025-08-31,A100260,WIRE,86.01,PAID
2025-09-15,A100260,CARD,128.41,PAID
2025-09-30,A100260,CARD,166.9,PAID
2025-05-03,A100261,WIRE,94.58,PAID
2025-05-18,A100261,CARD,183.06,PAID
2025-06-02,A100261,INVOICE,200.35,PAID
2025-06-17,A100261,CARD,145.64,PAID
2025-07-02,A100261,CARD,88.82,PAID
2025-07-17,A100261,INVOICE,203.82,PAID
2025-08-01,A100261,INVOICE,113.61,PAID
2025-08-16,A100261,CARD,72.18,PAID
2025-08-31,A100261,CARD,73.4,PAID
2025-09-15,A100261,CARD,94.34,PAID
2025-09-30,A100261,INVOICE,185.26,PAID
2025-05-03,A100262,CARD,125.03,PAID
2025-05-18,A100262,CARD,136.07,PAID
2025-06-02,A100262,CARD,172.01,PAID
2025-06-17,A100262,CARD,59.97,PAID
2025-07-02,A100262,CARD,127.55,PAID
2025-07-17,A100262,CARD,90.14,PAID
2025-08-01,A100262,CARD,16.42,PAID
2025-08-16,A100262,CARD,144.48,PAID
2025-08-31,A100262,INVOICE,151.06,PAID
2025-09-15,A100262,CARD,144.52,PAID
2025-09-30,A100262,CARD,190.71,PAID
2025-05-03,A100263,CARD,181.74,PAID
2025-05-18,A100263,INVOICE,123.66,PAID
2025-06-02,A100263,WIRE,80.07,PAID
2025-06-17,A100263,WIRE,172.8,PAID
2025-07-02,A100263,INVOICE,202.42,PAID
2025-07-17,A100263,INVOICE,119.23,PAID
2025-08-01,A100263,INVOICE,165.81,PAID
2025-08-16,A100263,WIRE,10.0,PAID
2025-08-31,A100263,CARD,154.37,PAID
2025-09-15,A100263,CARD,149.75,PAID
2025-09-30,A100263,CARD,72.21,PAID
2025-05-03,A100264,CARD,96.27,PAID
2025-05-18,A100264,CARD,161.1,PAID
2025-06-02,A100264,CARD,109.83,PAID
2025-06-17,A100264,CARD,163.98,PAID
2025-07-02,A100264,INVOICE,120.55,PAID
2025-07-17,A100264,CARD,119.99,PAID
2025-08-01,A100264,CARD,67.24,PAID
2025-08-16,A100264,CARD,212.45,PAID
2025-08-31,A100264,INVOICE,155.2,PAID
2025-09-15,A100264,CARD,249.04,PAID
2025-09-30,A100264,CARD,185.07,PAID
2025-05-03,A100265,INVOICE,106.53,PAID
2025-05-18,A100265,INVOICE,88.59,PAID
2025-06-02,A100265,INVOICE,197.27,PAID
2025-06-17,A100265,INVOICE,44.31,PAID
2025-07-02,A100265,INVOICE,146.61,PAID
2025-07-17,A100265,INVOICE,151.67,PAID
2025-08-01,A100265,WIRE,217.26,PAID
2025-08-16,A100265,CARD,153.83,PAID
2025-08-31,A100265,INVOICE,191.36,PAID
2025-09-15,A100265,CARD,135.44,PAID
2025-09-30,A100265,CARD,154.76,PAID
2025-05-03,A100266,INVOICE,192.58,PAID
2025-05-18,A100266,CARD,64.75,PAID
2025-06-02,A100266,CARD,51.2,PAID
2025-06-17,A100266,CARD,188.01,PAID
2025-07-02,A100266,INVOICE,89.09,PAID
2025-07-17,A100266,CARD,160.68,PAID
2025-08-01,A100266,CARD,252.49,PAID
2025-08-16,A100266,CARD,187.64,PAID
2025-08-31,A100266,CARD,10.0,PAID
2025-09-15,A100266,INVOICE,198.37,PAID
2025-09-30,A100266,CARD,65.88,PAID
2025-05-03,A100267,WIRE,179.17,PAID
2025-05-18,A100267,WIRE,145.81,PAID
2025-06-02,A100267,CARD,235.89,PAID
