event_ts,account_id,action,instance_id,region
2025-09-14 15:24:00,A100185,ALLOCATE_ADDRESS,,eu-central-1
2025-09-14 17:04:00,A100246,TERMINATE_INSTANCES,i-98235519,eu-central-1
2025-09-14 18:01:00,A100095,CREATE_KEY_PAIR,,us-east-1
2025-09-14 18:37:00,A100197,RUN_INSTANCES,i-13691350,eu-north-1
2025-09-14 18:46:00,A100233,TERMINATE_INSTANCES,i-14886111,eu-west-1
2025-09-14 21:58:00,A100041,RUN_INSTANCES,i-59927484,eu-west-1
2025-09-14 22:06:00,A100290,RUN_INSTANCES,i-83667893,eu-north-1
2025-09-14 23:59:00,A100112,TERMINATE_INSTANCES,i-22207177,ap-south-1
2025-09-15 00:40:00,A100076,CREATE_SECURITY_GROUP,,ap-south-1
2025-09-15 01:07:00,A100085,TERMINATE_INSTANCES,i-31541182,eu-north-1
2025-09-15 01:44:00,A100242,CREATE_KEY_PAIR,,eu-central-1
2025-09-15 02:00:00,A100050,RUN_INSTANCES,i-38861757,us-east-1
2025-09-15 02:05:00,A100288,TERMINATE_INSTANCES,i-92366063,eu-west-1
2025-09-15 03:19:00,A100150,RUN_INSTANCES,i-55313524,eu-west-1
2025-09-15 03:44:00,A100255,CREATE_KEY_PAIR,,ap-south-1
2025-09-15 06:07:00,A100183,RUN_INSTANCES,i-33056749,us-east-1
2025-09-15 07:15:00,A100260,RUN_INSTANCES,i-24935117,eu-central-1
2025-09-15 08:10:00,A100012,RUN_INSTANCES,i-74077813,eu-north-1
2025-09-15 08:39:00,A100157,RUN_INSTANCES,i-94264981,us-west-2
2025-09-15 10:08:00,A100066,TERMINATE_INSTANCES,i-43392499,ap-northeast-1
2025-09-15 10:14:00,A100084,TERMINATE_INSTANCES,i-70641890,eu-west-1
2025-09-15 10:45:00,A100235,TERMINATE_INSTANCES,i-29894224,eu-west-1
2025-09-15 11:47:00,A100062,RUN_INSTANCES,i-81254128,eu-north-1
2025-09-15 12:52:00,A100297,RUN_INSTANCES,i-63279499,eu-north-1
2025-09-15 13:13:00,A100096,RUN_INSTANCES,i-76589533,us-west-2
2025-09-15 13:15:00,A100082,CREATE_KEY_PAIR,,eu-west-1
2025-09-15 13:22:00,A100007,TERMINATE_INSTANCES,i-24859227,us-east-1
2025-09-15 13:44:00,A100212,TERMINATE_INSTANCES,i-47175810,eu-north-1
2025-09-15 13:47:00,A100249,RUN_INSTANCES,i-41945785,us-west-2
2025-09-15 14:07:00,A100077,RUN_INSTANCES,i-78825000,us-east-1
2025-09-15 14:37:00,A100037,TERMINATE_INSTANCES,i-99298285,eu-west-1
2025-09-15 14:55:00,A100037,TERMINATE_INSTANCES,i-11054326,us-east-1
2025-09-15 15:02:00,A100129,CREATE_SECURITY_GROUP,,ap-northeast-1
2025-09-15 15:57:00,A100113,TERMINATE_INSTANCES,i-42487583,us-east-1
2025-09-15 16:52:00,A100043,RUN_INSTANCES,i-42369837,us-east-1
2025-09-15 19:06:00,A100120,TERMINATE_INSTANCES,i-67220534,eu-west-1
2025-09-15 19:21:00,A100065,RUN_INSTANCES,i-18968208,eu-north-1
2025-09-15 19:41:00,A100008,CREATE_SECURITY_GROUP,,eu-central-1
2025-09-15 20:38:00,A100075,RUN_INSTANCES,i-91209211,eu-north-1
2025-09-15 22:30:00,A100013,CREATE_SECURITY_GROUP,,ap-northeast-1
2025-09-15 23:50:00,A100066,CREATE_KEY_PAIR,,us-east-1
2025-09-16 00:00:00,A100216,RUN_INSTANCES,i-55725125,us-east-1
2025-09-16 00:05:00,A100216,RUN_INSTANCES,i-27663761,us-east-1
2025-09-16 00:10:00,A100216,RUN_INSTANCES,i-82093006,ap-south-1
2025-09-16 00:15:00,A100216,RUN_INSTANCES,i-38624721,us-west-2
2025-09-16 00:20:00,A100216,RUN_INSTANCES,i-73159778,us-west-2
2025-09-16 00:25:00,A100216,RUN_INSTANCES,i-44034188,us-west-2
2025-09-16 00:37:00,A100124,CREATE_KEY_PAIR,,ap-northeast-1
2025-09-16 05:48:00,A100092,CREATE_KEY_PAIR,,us-east-1
2025-09-16 07:06:00,A100233,TERMINATE_INSTANCES,i-38024117,eu-central-1
2025-09-16 07:06:00,A100147,TERMINATE_INSTANCES,i-10385764,eu-central-1
2025-09-16 07:22:00,A100021,CREATE_SECURITY_GROUP,,eu-north-1
2025-09-16 07:48:00,A100184,TERMINATE_INSTANCES,i-98264450,ap-south-1
2025-09-16 09:58:00,A100099,TERMINATE_INSTANCES,i-63758099,eu-central-1
2025-09-16 10:00:00,A100299,RUN_INSTANCES,i-98148522,eu-north-1
2025-09-16 10:24:00,A100175,TERMINATE_INSTANCES,i-56764703,eu-west-1
2025-09-16 10:45:00,A100190,RUN_INSTANCES,i-43126890,eu-west-1
2025-09-16 11:20:00,A100288,RUN_INSTANCES,i-74211095,eu-central-1
2025-09-16 12:19:00,A100292,RUN_INSTANCES,i-48711914,eu-central-1
2025-09-16 16:07:00,A100246,TERMINATE_INSTANCES,i-14731904,eu-central-1
2025-09-16 16:45:00,A100299,RUN_INSTANCES,i-73568633,eu-west-1
2025-09-16 19:32:00,A100273,RUN_INSTANCES,i-57986305,us-west-2
2025-09-16 20:06:00,A100148,CREATE_SECURITY_GROUP,,eu-central-1
2025-09-16 21:02:00,A100106,RUN_INSTANCES,i-38784724,eu-west-1
2025-09-16 21:03:00,A100155,ALLOCATE_ADDRESS,,ap-northeast-1
2025-09-16 21:43:00,A100277,TERMINATE_INSTANCES,i-72955554,ap-northeast-1
2025-09-16 22:02:00,A100196,RUN_INSTANCES,i-60385010,ap-south-1
2025-09-16 22:06:00,A100034,RUN_INSTANCES,i-41515118,us-east-1
2025-09-16 23:21:00,A100293,RUN_INSTANCES,i-12091322,eu-central-1
2025-09-17 00:10:00,A100061,CREATE_SECURITY_GROUP,,eu-central-1
2025-09-17 01:00:00,A100157,ALLOCATE_ADDRESS,,eu-west-1
2025-09-17 01:07:00,A100105,RUN_INSTANCES,i-80927199,eu-central-1
2025-09-17 03:24:00,A100085,CREATE_SECURITY_GROUP,,us-east-1
2025-09-17 03:27:00,A100172,TERMINATE_INSTANCES,i-24617317,eu-north-1
2025-09-17 03:35:00,A100267,RUN_INSTANCES,i-81927954,eu-north-1
2025-09-17 04:37:00,A100015,RUN_INSTANCES,i-30365352,us-east-1
2025-09-17 04:51:00,A100233,TERMINATE_INSTANCES,i-94755293,eu-north-1
2025-09-17 04:54:00,A100086,RUN_INSTANCES,i-10975708,eu-north-1
2025-09-17 04:59:00,A100030,TERMINATE_INSTANCES,i-47276873,eu-central-1
2025-09-17 05:11:00,A100148,CREATE_SECURITY_GROUP,,us-west-2
2025-09-17 08:00:00,A100133,RUN_INSTANCES,i-59982207,us-west-2
2025-09-17 09:04:00,A100047,CREATE_KEY_PAIR,,eu-north-1
2025-09-17 09:14:00,A100204,CREATE_SECURITY_GROUP,,eu-central-1
2025-09-17 12:13:00,A100198,TERMINATE_INSTANCES,i-70655106,us-west-2
2025-09-17 12:38:00,A100179,RUN_INSTANCES,i-72595798,eu-west-1
2025-09-17 12:42:00,A100004,TERMINATE_INSTANCES,i-14855774,us-west-2
2025-09-17 15:28:00,A100230,RUN_INSTANCES,i-83080642,eu-north-1
2025-09-17 17:23:00,A100087,RUN_INSTANCES,i-45954666,eu-central-1
2025-09-17 17:50:00,A100047,ALLOCATE_ADDRESS,,us-east-1
2025-09-17 18:09:00,A100080,RUN_INSTANCES,i-48132715,eu-west-1
2025-09-17 20:15:00,A100199,RUN_INSTANCES,i-85559325,us-east-1
2025-09-17 21:03:00,A100072,TERMINATE_INSTANCES,i-31688156,us-east-1
2025-09-17 21:13:00,A100260,RUN_INSTANCES,i-35081710,eu-west-1
2025-09-17 22:10:00,A100285,TERMINATE_INSTANCES,i-68428360,us-west-2
2025-09-18 00:00:00,A100146,RUN_INSTANCES,i-33834317,us-west-2
2025-09-18 00:05:00,A100146,RUN_INSTANCES,i-14741945,us-west-2
2025-09-18 00:10:00,A100146,RUN_INSTANCES,i-61126841,ap-south-1
2025-09-18 00:15:00,A100146,RUN_INSTANCES,i-42238527,us-east-1
2025-09-18 00:20:00,A100146,RUN_INSTANCES,i-73273380,us-west-2
2025-09-18 00:25:00,A100146,RUN_INSTANCES,i-74965868,us-east-1
2025-09-18 00:30:00,A100146,RUN_INSTANCES,i-82531942,ap-south-1
2025-09-18 00:32:00,A100221,ALLOCATE_ADDRESS,,eu-central-1
2025-09-18 00:35:00,A100146,RUN_INSTANCES,i-69043193,us-west-2
2025-09-18 00:40:00,A100146,RUN_INSTANCES,i-66547889,us-west-2
2025-09-18 00:45:00,A100146,RUN_INSTANCES,i-90357474,us-west-2
2025-09-18 00:50:00,A100146,RUN_INSTANCES,i-82539044,us-west-2
2025-09-18 01:10:00,A100290,RUN_INSTANCES,i-15421299,eu-north-1
2025-09-18 01:52:00,A100028,CREATE_SECURITY_GROUP,,us-east-1
2025-09-18 02:27:00,A100174,RUN_INSTANCES,i-49488014,eu-west-1
2025-09-18 02:38:00,A100088,CREATE_SECURITY_GROUP,,eu-central-1
2025-09-18 02:49:00,A100024,TERMINATE_INSTANCES,i-12532725,us-east-1
2025-09-18 02:56:00,A100231,TERMINATE_INSTANCES,i-80530556,us-east-1
2025-09-18 05:01:00,A100052,RUN_INSTANCES,i-82249525,eu-north-1
2025-09-18 05:27:00,A100084,RUN_INSTANCES,i-64397716,us-east-1
2025-09-18 06:06:00,A100241,CREATE_KEY_PAIR,,eu-central-1
2025-09-18 07:03:00,A100045,RUN_INSTANCES,i-29730669,us-west-2
2025-09-18 07:09:00,A100230,RUN_INSTANCES,i-16055621,us-east-1
2025-09-18 07:21:00,A100208,ALLOCATE_ADDRESS,,eu-central-1
2025-09-18 07:21:00,A100026,TERMINATE_INSTANCES,i-15522997,ap-northeast-1
2025-09-18 08:05:00,A100156,RUN_INSTANCES,i-26924793,eu-central-1
2025-09-18 08:59:00,A100032,RUN_INSTANCES,i-63249642,ap-south-1
2025-09-18 09:11:00,A100221,RUN_INSTANCES,i-12304632,eu-west-1
2025-09-18 10:20:00,A100248,CREATE_KEY_PAIR,,us-east-1
2025-09-18 10:50:00,A100255,ALLOCATE_ADDRESS,,eu-west-1
2025-09-18 11:05:00,A100016,RUN_INSTANCES,i-79141104,us-east-1
2025-09-18 12:39:00,A100283,RUN_INSTANCES,i-28844695,us-west-2
2025-09-18 12:41:00,A100144,RUN_INSTANCES,i-55341852,eu-north-1
2025-09-18 15:54:00,A100254,ALLOCATE_ADDRESS,,us-east-1
2025-09-18 16:09:00,A100265,RUN_INSTANCES,i-10869208,eu-central-1
2025-09-18 17:10:00,A100054,CREATE_KEY_PAIR,,us-east-1
2025-09-18 17:22:00,A100072,TERMINATE_INSTANCES,i-24868805,eu-north-1
2025-09-18 17:35:00,A100237,TERMINATE_INSTANCES,i-68113914,eu-west-1
2025-09-18 17:38:00,A100249,CREATE_SECURITY_GROUP,,us-west-2
2025-09-18 20:04:00,A100110,TERMINATE_INSTANCES,i-75632523,us-east-1
2025-09-18 20:27:00,A100220,TERMINATE_INSTANCES,i-37044624,eu-central-1
2025-09-18 21:55:00,A100248,TERMINATE_INSTANCES,i-68278324,eu-central-1
2025-09-18 21:56:00,A100042,TERMINATE_INSTANCES,i-38669852,eu-north-1
2025-09-18 22:14:00,A100191,RUN_INSTANCES,i-39746765,eu-west-1
2025-09-18 22:52:00,A100173,TERMINATE_INSTANCES,i-80958221,eu-west-1
2025-09-18 23:03:00,A100059,TERMINATE_INSTANCES,i-63284389,eu-north-1
2025-09-19 00:06:00,A100021,RUN_INSTANCES,i-57486829,eu-north-1
2025-09-19 00:40:00,A100158,TERMINATE_INSTANCES,i-56230301,us-east-1
2025-09-19 01:02:00,A100266,ALLOCATE_ADDRESS,,eu-west-1
2025-09-19 01:29:00,A100233,ALLOCATE_ADDRESS,,eu-north-1
2025-09-19 02:03:00,A100206,CREATE_SECURITY_GROUP,,ap-northeast-1
2025-09-19 02:04:00,A100138,CREATE_KEY_PAIR,,us-east-1
2025-09-19 02:40:00,A100043,RUN_INSTANCES,i-16404246,eu-west-1
2025-09-19 04:02:00,A100128,TERMINATE_INSTANCES,i-79799925,us-east-1
2025-09-19 04:11:00,A100159,CREATE_KEY_PAIR,,eu-west-1
2025-09-19 05:46:00,A100062,TERMINATE_INSTANCES,i-70819908,eu-central-1
2025-09-19 06:20:00,A100102,RUN_INSTANCES,i-44113218,eu-north-1
2025-09-19 06:27:00,A100292,TERMINATE_INSTANCES,i-65697595,eu-west-1
2025-09-19 06:38:00,A100014,RUN_INSTANCES,i-40145427,eu-north-1
2025-09-19 07:31:00,A100085,RUN_INSTANCES,i-77408699,eu-west-1
2025-09-19 07:53:00,A100286,ALLOCATE_ADDRESS,,eu-west-1
2025-09-19 08:20:00,A100051,CREATE_KEY_PAIR,,eu-central-1
2025-09-19 09:15:00,A100250,CREATE_SECURITY_GROUP,,eu-north-1
2025-09-19 09:38:00,A100282,RUN_INSTANCES,i-44680150,us-east-1
2025-09-19 10:25:00,A100072,RUN_INSTANCES,i-11856295,eu-west-1
2025-09-19 13:52:00,A100107,RUN_INSTANCES,i-37146099,eu-north-1
2025-09-19 14:05:00,A100022,RUN_INSTANCES,i-92512747,eu-north-1
2025-09-19 14:48:00,A100030,CREATE_KEY_PAIR,,us-west-2
2025-09-19 15:12:00,A100256,ALLOCATE_ADDRESS,,eu-north-1
2025-09-19 15:34:00,A100046,CREATE_KEY_PAIR,,eu-west-1
2025-09-19 15:41:00,A100129,RUN_INSTANCES,i-21524463,ap-northeast-1
2025-09-19 18:59:00,A100267,RUN_INSTANCES,i-19481299,eu-north-1
2025-09-19 20:54:00,A100131,RUN_INSTANCES,i-48146558,us-east-1
2025-09-19 21:09:00,A100114,RUN_INSTANCES,i-98799883,eu-central-1
2025-09-19 21:14:00,A100275,CREATE_SECURITY_GROUP,,eu-west-1
2025-09-19 21:35:00,A100177,TERMINATE_INSTANCES,i-63153704,eu-west-1
2025-09-19 21:44:00,A100112,RUN_INSTANCES,i-72999107,eu-central-1
2025-09-19 22:29:00,A100184,ALLOCATE_ADDRESS,,us-east-1
2025-09-19 22:30:00,A100286,RUN_INSTANCES,i-24066524,eu-north-1
2025-09-19 22:39:00,A100183,CREATE_SECURITY_GROUP,,eu-north-1
2025-09-20 01:23:00,A100016,CREATE_SECURITY_GROUP,,us-east-1
2025-09-20 03:30:00,A100242,TERMINATE_INSTANCES,i-72373819,ap-south-1
2025-09-20 04:18:00,A100260,RUN_INSTANCES,i-90578748,us-east-1
2025-09-20 05:21:00,A100299,TERMINATE_INSTANCES,i-71404228,eu-north-1
2025-09-20 06:08:00,A100180,RUN_INSTANCES,i-83854603,us-east-1
2025-09-20 06:54:00,A100065,RUN_INSTANCES,i-35909244,eu-north-1
2025-09-20 07:22:00,A100214,CREATE_KEY_PAIR,,eu-central-1
2025-09-20 07:22:00,A100291,RUN_INSTANCES,i-23176092,eu-west-1
2025-09-20 07:32:00,A100259,TERMINATE_INSTANCES,i-76207809,eu-central-1
2025-09-20 07:36:00,A100073,RUN_INSTANCES,i-25155166,eu-north-1
2025-09-20 07:49:00,A100138,RUN_INSTANCES,i-10510797,us-west-2
2025-09-20 08:13:00,A100069,RUN_INSTANCES,i-25085048,eu-central-1
2025-09-20 08:59:00,A100297,RUN_INSTANCES,i-73405813,eu-central-1
2025-09-20 09:06:00,A100258,CREATE_SECURITY_GROUP,,us-east-1
2025-09-20 09:27:00,A100077,RUN_INSTANCES,i-17878782,ap-northeast-1
2025-09-20 10:06:00,A100041,RUN_INSTANCES,i-44324382,eu-north-1
2025-09-20 10:08:00,A100295,TERMINATE_INSTANCES,i-88982134,eu-central-1
2025-09-20 12:24:00,A100227,RUN_INSTANCES,i-87700525,eu-west-1
2025-09-20 12:25:00,A100229,CREATE_KEY_PAIR,,eu-west-1
2025-09-20 12:46:00,A100295,RUN_INSTANCES,i-50991145,eu-central-1
2025-09-20 12:53:00,A100102,CREATE_SECURITY_GROUP,,ap-south-1
2025-09-20 13:44:00,A100066,TERMINATE_INSTANCES,i-34897279,us-west-2
2025-09-20 14:00:00,A100288,TERMINATE_INSTANCES,i-13247272,eu-central-1
2025-09-20 14:11:00,A100210,TERMINATE_INSTANCES,i-83528370,eu-north-1
2025-09-20 14:26:00,A100290,RUN_INSTANCES,i-32707269,eu-north-1
2025-09-20 14:39:00,A100098,RUN_INSTANCES,i-48730432,eu-central-1
2025-09-20 14:45:00,A100257,TERMINATE_INSTANCES,i-52520378,eu-central-1
2025-09-20 14:47:00,A100137,RUN_INSTANCES,i-61155913,eu-west-1
2025-09-20 16:07:00,A100010,RUN_INSTANCES,i-18382575,eu-west-1
2025-09-20 19:06:00,A100100,CREATE_SECURITY_GROUP,,eu-central-1
2025-09-20 20:10:00,A100267,CREATE_SECURITY_GROUP,,us-east-1
2025-09-20 20:50:00,A100118,CREATE_KEY_PAIR,,eu-west-1
2025-09-20 22:15:00,A100230,TERMINATE_INSTANCES,i-22423093,us-east-1
2025-09-20 23:02:00,A100008,RUN_INSTANCES,i-18496651,us-east-1
2025-09-20 23:30:00,A100280,CREATE_SECURITY_GROUP,,eu-central-1
2025-09-21 00:35:00,A100034,CREATE_SECURITY_GROUP,,us-east-1
2025-09-21 01:51:00,A100262,RUN_INSTANCES,i-45140104,eu-north-1
2025-09-21 02:19:00,A100079,TERMINATE_INSTANCES,i-87755830,us-east-1
2025-09-21 06:10:00,A100178,ALLOCATE_ADDRESS,,eu-west-1
2025-09-21 06:50:00,A100083,RUN_INSTANCES,i-99922584,eu-central-1
2025-09-21 08:12:00,A100024,TERMINATE_INSTANCES,i-91591551,eu-central-1
2025-09-21 08:51:00,A100131,RUN_INSTANCES,i-71812186,eu-central-1
2025-09-21 09:04:00,A100255,CREATE_SECURITY_GROUP,,eu-north-1
2025-09-21 09:34:00,A100082,TERMINATE_INSTANCES,i-18095693,eu-west-1
2025-09-21 10:22:00,A100076,RUN_INSTANCES,i-29047429,us-west-2
2025-09-21 11:16:00,A100211,TERMINATE_INSTANCES,i-69463274,us-east-1
2025-09-21 11:21:00,A100059,ALLOCATE_ADDRESS,,eu-west-1
2025-09-21 13:24:00,A100042,TERMINATE_INSTANCES,i-64334522,eu-west-1
2025-09-21 13:25:00,A100000,RUN_INSTANCES,i-79245363,eu-central-1
2025-09-21 13:27:00,A100181,TERMINATE_INSTANCES,i-63562753,eu-west-1
2025-09-21 13:39:00,A100010,CREATE_KEY_PAIR,,eu-central-1
2025-09-21 15:19:00,A100179,RUN_INSTANCES,i-93003902,eu-west-1
2025-09-21 16:02:00,A100290,TERMINATE_INSTANCES,i-42556876,eu-west-1
2025-09-21 16:31:00,A100254,CREATE_KEY_PAIR,,eu-west-1
2025-09-21 18:21:00,A100126,RUN_INSTANCES,i-33636100,us-east-1
2025-09-21 18:35:00,A100118,RUN_INSTANCES,i-94993294,eu-north-1
2025-09-21 19:54:00,A100109,CREATE_SECURITY_GROUP,,us-west-2
2025-09-21 22:40:00,A100247,TERMINATE_INSTANCES,i-89365095,eu-west-1
2025-09-21 22:54:00,A100108,TERMINATE_INSTANCES,i-31575914,us-east-1
2025-09-21 23:01:00,A100206,ALLOCATE_ADDRESS,,ap-south-1
2025-09-22 00:40:00,A100066,TERMINATE_INSTANCES,i-63435432,eu-north-1
2025-09-22 01:54:00,A100148,TERMINATE_INSTANCES,i-58029608,eu-west-1
2025-09-22 04:19:00,A100247,TERMINATE_INSTANCES,i-48255461,us-east-1
2025-09-22 05:10:00,A100073,RUN_INSTANCES,i-26345812,ap-south-1
2025-09-22 05:59:00,A100064,RUN_INSTANCES,i-80281505,eu-central-1
2025-09-22 06:14:00,A100242,RUN_INSTANCES,i-64182368,eu-west-1
2025-09-22 06:43:00,A100061,TERMINATE_INSTANCES,i-45909697,us-east-1
2025-09-22 07:17:00,A100134,TERMINATE_INSTANCES,i-84400395,eu-central-1
2025-09-22 07:21:00,A100082,TERMINATE_INSTANCES,i-23384352,eu-north-1
2025-09-22 07:37:00,A100184,RUN_INSTANCES,i-65884790,ap-northeast-1
2025-09-22 08:00:00,A100045,RUN_INSTANCES,i-54903100,eu-north-1
2025-09-22 09:15:00,A100168,ALLOCATE_ADDRESS,,eu-west-1
2025-09-22 11:16:00,A100043,TERMINATE_INSTANCES,i-56377927,eu-north-1
2025-09-22 11:37:00,A100215,TERMINATE_INSTANCES,i-23223259,eu-west-1
2025-09-22 12:51:00,A100213,ALLOCATE_ADDRESS,,us-east-1
2025-09-22 13:00:00,A100096,TERMINATE_INSTANCES,i-81553968,eu-central-1
2025-09-22 13:11:00,A100162,RUN_INSTANCES,i-71325112,eu-central-1
2025-09-22 14:27:00,A100263,RUN_INSTANCES,i-80796555,eu-central-1
2025-09-22 15:20:00,A100109,RUN_INSTANCES,i-88252159,us-west-2
2025-09-22 16:34:00,A100295,ALLOCATE_ADDRESS,,eu-north-1
2025-09-22 16:55:00,A100012,ALLOCATE_ADDRESS,,us-west-2
2025-09-22 16:57:00,A100197,CREATE_KEY_PAIR,,eu-west-1
2025-09-22 17:58:00,A100050,RUN_INSTANCES,i-91569140,eu-central-1
2025-09-22 18:06:00,A100159,CREATE_SECURITY_GROUP,,us-east-1
2025-09-22 18:39:00,A100029,RUN_INSTANCES,i-57366300,eu-central-1
2025-09-22 21:10:00,A100157,RUN_INSTANCES,i-32856585,eu-north-1
2025-09-22 21:37:00,A100207,CREATE_KEY_PAIR,,eu-central-1
2025-09-22 21:53:00,A100169,RUN_INSTANCES,i-89520605,eu-central-1
2025-09-22 22:06:00,A100281,CREATE_KEY_PAIR,,eu-west-1
2025-09-22 23:15:00,A100219,TERMINATE_INSTANCES,i-54249288,ap-south-1
2025-09-22 23:22:00,A100090,CREATE_SECURITY_GROUP,,us-west-2
2025-09-22 23:31:00,A100271,TERMINATE_INSTANCES,i-94054426,eu-central-1
2025-09-23 00:15:00,A100240,TERMINATE_INSTANCES,i-53780629,us-east-1
2025-09-23 01:49:00,A100173,CREATE_SECURITY_GROUP,,us-east-1
2025-09-23 01:54:00,A100086,RUN_INSTANCES,i-21097957,us-east-1
2025-09-23 02:09:00,A100217,RUN_INSTANCES,i-57362683,eu-north-1
2025-09-23 02:16:00,A100012,RUN_INSTANCES,i-17631010,eu-central-1
2025-09-23 02:40:00,A100286,RUN_INSTANCES,i-33628927,eu-central-1
2025-09-23 03:12:00,A100212,RUN_INSTANCES,i-65280416,us-east-1
2025-09-23 04:03:00,A100228,CREATE_SECURITY_GROUP,,eu-north-1
2025-09-23 04:57:00,A100049,TERMINATE_INSTANCES,i-79714852,eu-central-1
2025-09-23 06:24:00,A100283,RUN_INSTANCES,i-84479475,eu-north-1
2025-09-23 06:50:00,A100051,RUN_INSTANCES,i-49675190,us-east-1
2025-09-23 06:53:00,A100249,RUN_INSTANCES,i-66324392,ap-south-1
2025-09-23 07:40:00,A100193,CREATE_KEY_PAIR,,us-west-2
2025-09-23 08:56:00,A100103,CREATE_SECURITY_GROUP,,eu-central-1
2025-09-23 10:54:00,A100056,RUN_INSTANCES,i-87993097,eu-central-1
2025-09-23 11:11:00,A100141,ALLOCATE_ADDRESS,,eu-west-1
2025-09-23 13:23:00,A100002,TERMINATE_INSTANCES,i-25284508,us-east-1
2025-09-23 14:35:00,A100179,RUN_INSTANCES,i-23812429,us-east-1
2025-09-23 15:18:00,A100025,RUN_INSTANCES,i-10161882,eu-north-1
2025-09-23 16:07:00,A100124,RUN_INSTANCES,i-35331256,eu-west-1
2025-09-23 16:48:00,A100155,RUN_INSTANCES,i-88428208,us-east-1
2025-09-23 17:29:00,A100099,ALLOCATE_ADDRESS,,eu-north-1
2025-09-23 17:38:00,A100068,RUN_INSTANCES,i-60776228,us-east-1
2025-09-23 19:45:00,A100098,CREATE_SECURITY_GROUP,,eu-central-1
2025-09-23 20:47:00,A100019,CREATE_KEY_PAIR,,us-east-1
2025-09-23 22:02:00,A100272,RUN_INSTANCES,i-98631655,eu-west-1
2025-09-23 23:10:00,A100178,TERMINATE_INSTANCES,i-99483738,eu-north-1
2025-09-23 23:46:00,A100231,RUN_INSTANCES,i-47977990,eu-west-1
2025-09-24 00:09:00,A100161,RUN_INSTANCES,i-31969574,eu-north-1
2025-09-24 00:14:00,A100010,CREATE_SECURITY_GROUP,,us-east-1
2025-09-24 00:17:00,A100069,RUN_INSTANCES,i-17845824,eu-west-1
2025-09-24 01:03:00,A100247,TERMINATE_INSTANCES,i-58840797,eu-north-1
2025-09-24 03:01:00,A100123,CREATE_SECURITY_GROUP,,us-west-2
2025-09-24 04:04:00,A100230,RUN_INSTANCES,i-87851155,eu-north-1
2025-09-24 04:27:00,A100137,RUN_INSTANCES,i-43295968,us-east-1
2025-09-24 04:29:00,A100256,TERMINATE_INSTANCES,i-41535654,eu-north-1
2025-09-24 05:33:00,A100110,CREATE_SECURITY_GROUP,,ap-northeast-1
2025-09-24 05:52:00,A100245,RUN_INSTANCES,i-83597179,eu-central-1
2025-09-24 07:04:00,A100123,TERMINATE_INSTANCES,i-50625449,us-west-2
2025-09-24 08:38:00,A100166,CREATE_SECURITY_GROUP,,eu-central-1
2025-09-24 08:53:00,A100237,ALLOCATE_ADDRESS,,eu-west-1
2025-09-24 09:45:00,A100218,ALLOCATE_ADDRESS,,eu-central-1
2025-09-24 10:41:00,A100158,RUN_INSTANCES,i-25844339,us-east-1
2025-09-24 11:23:00,A100149,TERMINATE_INSTANCES,i-24452076,us-east-1
2025-09-24 11:42:00,A100076,RUN_INSTANCES,i-81067450,us-east-1
2025-09-24 13:58:00,A100082,TERMINATE_INSTANCES,i-65487522,eu-central-1
2025-09-24 14:17:00,A100043,TERMINATE_INSTANCES,i-45691926,us-west-2
2025-09-24 14:51:00,A100277,RUN_INSTANCES,i-51111881,eu-north-1
2025-09-24 15:23:00,A100209,TERMINATE_INSTANCES,i-21915249,eu-west-1
2025-09-24 16:26:00,A100242,RUN_INSTANCES,i-47649420,eu-west-1
2025-09-24 17:34:00,A100117,RUN_INSTANCES,i-52220914,us-east-1
2025-09-24 18:25:00,A100012,ALLOCATE_ADDRESS,,eu-central-1
2025-09-24 18:53:00,A100214,ALLOCATE_ADDRESS,,us-east-1
2025-09-24 18:56:00,A100211,RUN_INSTANCES,i-79538919,ap-northeast-1
2025-09-24 18:56:00,A100204,ALLOCATE_ADDRESS,,eu-west-1
2025-09-24 19:19:00,A100191,RUN_INSTANCES,i-13200595,eu-west-1
2025-09-24 19:42:00,A100184,RUN_INSTANCES,i-31703888,eu-central-1
2025-09-24 20:11:00,A100029,RUN_INSTANCES,i-65268362,eu-north-1
2025-09-24 22:55:00,A100019,TERMINATE_INSTANCES,i-48015566,eu-north-1
2025-09-24 23:19:00,A100130,RUN_INSTANCES,i-89406738,us-east-1
2025-09-25 00:14:00,A100036,RUN_INSTANCES,i-91675180,eu-north-1
2025-09-25 00:26:00,A100091,RUN_INSTANCES,i-95575950,eu-central-1
2025-09-25 01:24:00,A100289,ALLOCATE_ADDRESS,,eu-central-1
2025-09-25 01:46:00,A100125,ALLOCATE_ADDRESS,,us-east-1
2025-09-25 02:27:00,A100171,RUN_INSTANCES,i-42287013,eu-central-1
2025-09-25 02:32:00,A100031,TERMINATE_INSTANCES,i-73616654,us-east-1
2025-09-25 02:49:00,A100193,CREATE_KEY_PAIR,,us-east-1
2025-09-25 03:08:00,A100141,CREATE_KEY_PAIR,,eu-north-1
2025-09-25 04:14:00,A100038,RUN_INSTANCES,i-43654335,eu-north-1
2025-09-25 04:18:00,A100108,RUN_INSTANCES,i-99555060,eu-west-1
2025-09-25 04:40:00,A100189,TERMINATE_INSTANCES,i-62851846,eu-west-1
2025-09-25 04:41:00,A100109,TERMINATE_INSTANCES,i-71108679,ap-south-1
